feature,CD,HYP,MI,NORM,STTC,mean_importance,feature_type
lead1_autocorr1,0.0,0.08931765121042488,0.010217692190108412,0.0,0.0,0.01990706868010666,baseline
lead10_mad,0.0,0.0,0.09871172806746868,0.0,0.0,0.019742345613493736,baseline
lead2_max_abs_diff,0.0,0.09697003145349468,0.0,0.0,0.0,0.019394006290698936,baseline
lead6_max,0.0,0.0,0.0,0.09426265592970237,0.0,0.018852531185940474,baseline
lead1_iqr,0.0,0.0,0.05743532043667172,0.02102949511357886,0.0,0.015692963110050116,baseline
clinical_lead5_qrs_min_mean,0.0,0.0,0.039073242666024466,0.0,0.03776606407001366,0.015367861347207624,clinical
lead12_max_abs_diff,0.0,0.059230988771492056,0.0,0.0,0.017370467019440478,0.015320291158186505,baseline
lead8_rms,0.0,0.0,0.0,0.0,0.07602043245050187,0.015204086490100374,baseline
lead4_dom_freq,0.0,0.04669579207100865,0.0,0.028045934224484793,0.0,0.014948345259098689,baseline
lead6_std_diff,0.0,0.0,0.0,0.07222656662910416,0.0,0.014445313325820833,baseline
lead1_std,0.0,0.07162230871853034,0.0,0.0,0.0,0.014324461743706069,baseline
lead11_p75,0.0,0.0583402296506073,0.0,0.0,0.0,0.01166804593012146,baseline
lead9_range,0.0,0.0,0.05435245459559652,0.0,0.0,0.010870490919119303,baseline
lead10_mean,0.0,0.0,0.051960307088970044,0.0,0.0,0.010392061417794009,baseline
lead2_norm_energy,0.0,0.0,0.014096849758483807,0.0,0.03520095827485585,0.00985956160666793,baseline
global_energy_var,0.0,0.043736941680010605,0.0,0.0,0.0,0.00874738833600212,baseline
clinical_lead10_q_depth_mean,0.0,0.0,0.0435054345561595,0.0,0.0,0.008701086911231901,clinical
lead1_dom_freq,0.0,0.04008275174792973,0.0,0.0,0.0,0.008016550349585946,baseline
lead6_zcr,0.0,0.03828612539900653,0.0,0.0,0.0,0.007657225079801306,baseline
heart_axis_LAD,0.0,0.0,0.03302712802086293,0.0,0.0,0.006605425604172587,baseline
lead3_kurt,0.0,0.029530450081960456,0.0,0.0,0.0,0.005906090016392091,baseline
lead9_mad,0.0,0.0,0.027449782638077846,0.0,0.0,0.005489956527615569,baseline
lead3_zcr,0.0,0.0,0.025574596987803306,0.0,0.0,0.005114919397560661,baseline
lead12_p25,0.0,0.0,0.0,0.021361631774837617,0.0,0.004272326354967523,baseline
lead2_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead10_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead2_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead10_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead10_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead3_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead3_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead3_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead3_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead9_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead9_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead9_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead1_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead1_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead2_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead2_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead2_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead9_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead9_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead1_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead1_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead1_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
heart_axis_SAG,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead4_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
clinical_lead11_pathologic_q_ratio,0.0,0.0,0.0,0.0,0.0,0.0,clinical
heart_axis_RAD,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead4_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
heart_axis_MID,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead10_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead10_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead7_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead12_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead7_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead7_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead12_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead3_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead7_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead2_std,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead7_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead8_cv,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead12_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead12_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead12_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead6_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead11_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead11_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead11_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead11_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead5_hf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead6_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead6_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead6_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead6_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead5_hf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead5_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead5_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead11_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead4_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead4_lf_hf_ratio,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead4_lf_energy,0.0,0.0,0.0,0.0,0.0,0.0,baseline
lead5_lf_rel,0.0,0.0,0.0,0.0,0.0,0.0,baseline
heart_axis_AXR,0.0,0.0,0.0,0.0,0.0,0.0,baseline
heart_axis_AXL,0.0,0.0,0.0,0.0,0.0,0.0,baseline
heart_axis_ARAD,0.0,0.0,0.0,0.0,0.0,0.0,baseline
