feature,perm_mean_CD,perm_std_CD,perm_mean_HYP,perm_std_HYP,perm_mean_MI,perm_std_MI,perm_mean_NORM,perm_std_NORM,perm_mean_STTC,perm_std_STTC,perm_mean_global,perm_std_global,builtin_mean_importance,feature_type
clinical_lead10_st_slope_mean,0.0025454945137905805,0.0010030907594702964,-0.0003636665540008743,0.00034529292365167676,0.0,0.0,7.734795742266875e-05,3.907875187511121e-05,0.000271795729143276,0.0003253971787365201,0.0005061943292711303,0.0003425719227467209,0.4635123065683414,clinical
lead7_dom_freq,0.001661069474704846,0.0008920946742600718,0.0009254287258884553,0.0006069406770130705,-0.0001333132392851044,0.00024099868988302917,-2.413252945526745e-05,0.00016635779762243433,0.0,0.0,0.0004858104863705859,0.00038127836775572114,0.29641592169848224,baseline
global_max_range,0.0,0.0,0.002490013593266205,0.0009778995792469269,-0.0002764742198226755,0.0002689406204586656,-2.0694698831258407e-06,2.893888332437873e-05,0.00016910302621919726,0.0006230102482511713,0.0004761145859559202,0.00037975786625622847,0.1091202839402983,baseline
lead8_autocorr1,0.0,0.0,-2.01220343768016e-05,0.0003103076660702598,0.002254043005260309,0.0002436722292896485,0.0001245786929007675,8.515667039987485e-05,-7.55305796405259e-05,0.0010312629822832704,0.0004565938168287497,0.0003340799096086107,0.225205409384119,baseline
clinical_lead8_qrs_min_mean,0.0010935817999848552,0.00020311268786430951,0.001052597160575397,0.0004126694983206121,0.0,0.0,0.00012914246525559393,5.612847033387113e-05,-3.505101455466564e-05,0.00040212117018088286,0.0004480540822522362,0.00021480636533993512,0.09344775686005871,clinical
lead12_rms,0.0,0.0,0.0024314387687530024,0.001661759948393863,-0.00024124047509790358,0.0001472953651532419,0.0,0.0,0.0,0.0,0.0004380396587310198,0.00036181106270942096,0.11092228401108895,baseline
clinical_t_inversion_global_ratio,-0.0003858116043291782,0.00031105605307746363,-0.00045252690487338485,0.0007164002003287056,-0.0014939228027620933,0.0013769932470160862,0.002543650163427935,0.0018688525342789159,0.0018694923217367875,0.005446848604480263,0.0004161762346400132,0.0019440301278362867,1.6083813419903763,clinical
lead7_energy,0.0,0.0,0.0004145761162158146,0.0005668024287256348,0.000904645064690468,0.00020303713799923244,9.670048926013752e-05,8.064513217123645e-05,0.0006551227698505579,0.0006148917474959236,0.0004142088880033956,0.00029307528927840544,0.09410109645356893,baseline
lead12_skew,0.0,0.0,0.0016994145452445153,0.0005674073510318974,-0.00011570003012799646,0.0003155540072706952,8.766960292682091e-05,0.00011606695380725447,0.00039361693188735283,0.0009054532324544309,0.00041300020998613857,0.00038089630891285556,0.14378675299777863,baseline
lead2_hf2_energy,0.0,0.0,0.000290842996030205,0.0005440120726199469,0.0008263720592320278,0.0011630239638521507,7.764973349116966e-05,0.0001321794517987002,0.0008615976642197043,0.0009069521756734857,0.00041129249059462136,0.0005492335327888568,0.24731189812797066,baseline
lead7_mean_abs_diff,0.0005569347863098262,0.00042845391564168153,0.00048111715811195445,0.0008435288582623415,0.0,0.0,-0.00010769352637362007,0.00020789853903479928,0.0011080204006077455,0.0006715399925332508,0.0004076757637311812,0.00043028426109441455,0.1912195137677643,baseline
clinical_lead6_st_slope_mean,0.0011275384937442512,0.0020353583628497153,0.0008610858783788978,0.0006803116329877215,-0.0006601479424714563,0.0003249654584614264,0.0001666616398619314,7.952775607873213e-05,0.0005368529396267086,0.00018815950266669467,0.0004063982018280665,0.000661664542608858,0.6385845599696831,clinical
lead4_rms,0.0,0.0,0.0023412385918236247,0.0007554416295549328,-0.0002832662285708443,0.00041225061237871926,0.0,0.0,-3.635339836071117e-05,0.0004598814196796469,0.00040432379297841383,0.0003255147323226598,0.11220185400332153,baseline
lead2_energy,0.0,0.0,0.0008521202928041816,0.0005517915479586056,0.00047820258637298885,0.00039888292343863814,0.0,0.0,0.0006750323230389155,0.000484881034153938,0.00040107104044321716,0.0002871111011102364,0.06209757891318439,baseline
clinical_lead7_q_depth_mean,0.0005428473940701118,0.00035337863408891804,0.000529306041139288,0.0010679739479194051,0.0018176818273144212,0.0006452978990210867,7.437997272813357e-05,0.00012229874127495343,-0.0009600472138742821,0.00035938072890824894,0.0004008336042755346,0.0005096659902425225,0.2747641951771673,clinical
lead8_median,0.0007308742078528385,0.0004140349597102335,0.0,0.0,0.0003641133130764751,0.0002866318335690575,4.923473599264261e-05,0.00014402259461042584,0.0007902993184106477,0.001088508271890951,0.00038690431506652076,0.0003866395319561336,0.1746305217816663,baseline
clinical_lead3_q_width_mean_ms,7.266678776420842e-05,9.510224670970498e-05,0.0006655806191854574,0.00041240065557358847,0.0010687603026037884,0.0006129305122840385,0.00012608887608436258,7.490306271430398e-05,0.0,0.0,0.00038661931712756335,0.00023906729545632716,0.11405008148096499,clinical
lead5_skew,0.0,0.0,0.0015155874136351332,0.0006147044540840824,0.00035743709537527923,0.0003359968936204521,5.9577564053925335e-05,0.0001232552056552877,0.0,0.0,0.0003865204146128676,0.00021479131067196443,0.04489838630500749,baseline
clinical_lead6_t_inversion_ratio,-0.000268956867383352,0.0002497108567564072,0.0009894974912560972,0.0007885920149583711,0.0002666000126437251,0.00021166004105322892,6.287874178095842e-05,0.0001288864638122127,0.0008632410617399166,0.0002799030553530186,0.0003826520880074691,0.0003317504863866477,0.14560393961034296,clinical
lead10_mean_abs_diff,0.0,0.0,0.0007427055782857295,0.0010731453182496649,0.0014139214992382686,0.0003087398206824259,9.967228140972395e-06,0.00013522055807395486,-0.00026469144544571943,0.00033047304295318687,0.00038038057204385016,0.0003695157479918465,0.13316154801644306,baseline
clinical_lead8_qrs_ptp_mean,0.0,0.0,0.0013136518382897977,0.0007599307252454525,0.0006197387262409371,0.0004914321041545762,2.150337568236349e-05,2.325129866119423e-05,-6.770046947848218e-05,0.0008314503778633655,0.0003774386941469233,0.0004212129011849176,0.13963654868375136,clinical
lead11_max_abs_diff,0.0,0.0,0.002174497925629448,0.0007900705935701591,-1.7342993873636914e-05,0.000454654931359788,0.0,0.0,-0.00027002318238226184,0.0005242027048643583,0.0003774263498747098,0.00035378564595886107,0.18159511720040344,baseline
lead12_autocorr1,0.0017390915484778112,0.0005873943194660915,0.0004726711554564389,0.000717310765964137,0.00011380085406427209,0.000311279737751852,5.2848930018367656e-05,4.2546725845545936e-05,-0.0004956934225165633,0.00029549573036448856,0.00037654381310006543,0.000390805455878423,0.12190912580335571,baseline
lead7_kurt,0.00173454008569367,0.000499356054387826,0.0,0.0,0.0,0.0,-8.147049569936504e-05,0.00011965366501136043,0.00022960357522359143,0.0004819188671627956,0.0003765346330435793,0.0002201857173123964,0.2074488549446964,baseline
clinical_lead9_qrs_ptp_mean,0.0,0.0,0.00017025795375733566,0.00019984912744190378,-4.017722557926317e-05,0.0003064473210403322,-2.5492631989509905e-05,5.182774688383076e-05,0.0017591022058515704,0.0011070141296690358,0.0003727380604080266,0.00033302766500702054,0.13433209559423978,clinical
lead11_spec_entropy,0.0010632691006435047,0.0007092378109199922,-0.0007193609996787531,0.001194021540695485,0.0017201577736435602,0.00026420684869504177,-6.050432913318193e-06,0.00015480980575672976,-0.00019680133117218058,0.001337486639571481,0.00037224282210456265,0.0007319525291277459,0.4643665791239212,baseline
lead8_spec_entropy,0.00028356840394824225,0.00032365774333263203,0.00016416192992838586,0.0002969271065958636,0.0014671038174169037,0.00028903835045616873,0.0,0.0,-5.3772372288918294e-05,0.0007736710112411953,0.0003722123558009227,0.00033665884232517195,0.12316261872616216,baseline
sex,0.0,0.0,0.0003473068812555935,0.00017040396313850576,0.0013010029257241817,0.0017487145484274926,0.00018015133858637622,0.00018104622384285923,2.8037474944520025e-05,0.0003364312572042897,0.00037129972410213433,0.00048731919852262954,0.22773144795500394,baseline
clinical_lead10_q_width_mean_ms,-0.0001622367424337634,0.0003772392154114687,0.0012963736216364374,0.0003371987629003234,0.00015866517437759242,0.00012779382311465756,4.2720358464420904e-05,9.53948004438223e-05,0.0005204592854292867,0.0006374754061072295,0.0003711963394947948,0.0003150204015955003,0.22180925842093374,clinical
